stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
3717,3717,Mansfield HWY & Forest Hill,Eastbound - Near Side,32.680526,-97.274498,,,,,,0
3718,3718,Miller & Ave J,Southbound - Near Side,32.727333,-97.262165,,,,,,0
3720,3720,Mansfield HWY & Nolan,Westbound - Near Side,32.680655,-97.27416,,,,,,0
3721,3721,Mansfield HWY & Ollie - Wichita,Westbound - Mid Block,32.683085,-97.279443,,,,,,0
3722,3722,Mansfield HWY & Alcannon,Westbound - Near Side,32.686387,-97.286666,,,,,,0
3723,3723,Seminary & Campus,Westbound - Far Side,32.684787,-97.296424,,,,,,0
3724,3724,Hulen & Fieldcrest,Northbound - Far Side,32.690013,-97.393711,,,,,,0
3725,3725,Hulen & Valentine,Northbound - Near Side,32.722791,-97.386622,,,,,,0
3726,3726,Wabash & Gambrell,Southbound - Far Side,32.682805,-97.371718,,,,,,0
3731,3731,Hemphill & Thelin,Southbound - Near Side,32.66935,-97.33192,,,,,,0
3733,3733,Village & Altamesa,Southbound - Near Side,32.649769,-97.335762,,,,,,0
3734,3734,Altamesa & Camelot,Westbound - Far Side,32.648284,-97.341368,,,,,,0
3735,3735,Crowley & Whittenburg,Southbound - Near Side,32.644567,-97.348654,,,,,,0
3736,3736,Crowley & Country Manor,Southbound - Far Side,32.642923,-97.348659,,,,,,0
3737,3737,Sycamore School & Ranger,Westbound - Far Side,32.635046,-97.356065,,,,,,0
3738,3738,Sycamore School & Laurelhill,Westbound - Near Side,32.635043,-97.358426,,,,,,0
3739,3739,Cleburne & Memphis,Northbound - Near Side,32.639694,-97.376368,,,,,,0
3740,3740,Sycamore School & Ashbourne,Eastbound - Near Side,32.634757,-97.356515,,,,,,0
3741,3741,Crowley & Country Manor,Northbound - Near Side,32.642896,-97.348339,,,,,,0
3742,3742,Crowley & Whittenburg,Northbound - Far Side,32.645555,-97.348348,,,,,,0
3743,3743,Altamesa & Camelot,Eastbound - Far Side,32.647891,-97.339742,,,,,,0
3744,3744,Altamesa & Hemphill,Eastbound - Near Side,32.647963,-97.336762,,,,,,0
3749,3749,Ramey & E Loop 820 S,Eastbound - Near Side,32.720408,-97.226369,,,,,,0
3755,3755,Rosedale & Belzise,Eastbound - Far Side,32.731303,-97.300427,,,,,,0
3756,3756,Stalcup & Rickenbacker,Northbound - Far Side,32.722405,-97.237389,,,,,,0
3761,3761,Magnolia & Hemphill,Westbound - Far Side,32.730725,-97.332305,,,,,,0
3763,3763,Campus & Oak Grove,Westbound - Near Side,32.656394,-97.301996,,,,,,0
3764,3764,Fuller & Felix,Westbound - Far Side,32.677274,-97.333893,,,,,,0
3765,3765,Fuller & 5th,Westbound - Far Side,32.677245,-97.339174,,,,,,0
3766,3766,Fuller & Ryan,Westbound - Near Side,32.677221,-97.342837,,,,,,0
3767,3767,Southcrest & James,Westbound - Far Side,32.670644,-97.345629,,,,,,0
3768,3768,Townsend & Southcrest,Northbound - Far Side,32.670829,-97.348672,,,,,,0
3769,3769,Townsend & Yates,Northbound - Far Side,32.673993,-97.348699,,,,,,0
3770,3770,Fuller & Stanley,Eastbound - Near Side,32.677164,-97.34646,,,,,,0
3776,3776,Fuller & Ryan,Eastbound - Far Side,32.677075,-97.34251,,,,,,0
3777,3777,Fuller & 5th,Eastbound - Far Side,32.677088,-97.338247,,,,,,0
3778,3778,Fuller & Felix,Eastbound - Near Side,32.677141,-97.333789,,,,,,0
3779,3779,Oak Grove & Hensley,Southbound - Near Side,32.668209,-97.311019,,,,,,0
3780,3780,Oak Grove & Campus,Southbound - Near Side,32.65683,-97.302942,,,,,,0
3782,3782,Mississippi & Cantey,Southbound - Near Side,32.711457,-97.312671,,,,,,0
3783,3783,Berry & Glen Garden,Eastbound - Near Side,32.706633,-97.297387,,,,,,0
3787,3787,Mississippi & Cantey,Northbound - Near Side,32.71109,-97.312554,,,,,,0
3789,3789,28th & Ellis,Eastbound - Near Side,32.795166,-97.350492,,,,,,0
3790,3790,28th & Deen,Eastbound - Far Side,32.795079,-97.32492,,,,,,0
3792,3792,Lancaster & Poplar,Eastbound - Far Side,32.746066,-97.315926,,,,,,0
3793,3793,Lancaster & Grafton,Eastbound - Far Side,32.745906,-97.300498,,,,,,0
3794,3794,Lancaster & Clairemont,Eastbound - Near Side,32.74071,-97.267232,,,,,,0
3795,3795,Lancaster & Tierney,Eastbound - Far Side,32.740687,-97.244157,,,,,,0
3796,3796,Lancaster & Weiler,Eastbound - Far Side,32.737522,-97.233204,,,,,,0
3797,3797,Lancaster & Canton,Eastbound - Far Side,32.736049,-97.229156,,,,,,0
3801,3801,Halbert & Kerr,Southbound - Far Side,32.732562,-97.21711,,,,,,0
3802,3802,Lancaster & Tierney,Westbound - Far Side,32.741069,-97.246047,,,,,,0
3803,3803,Lancaster & Ayers,Westbound - Far Side,32.741059,-97.271306,,,,,,0
3804,3804,Lancaster & Collard,Westbound - Far Side,32.739948,-97.278826,,,,,,0
3805,3805,Lancaster & Ward,Westbound - Far Side,32.743302,-97.288196,,,,,,0
3806,3806,Lancaster & Anna,Westbound - Far Side,32.744795,-97.291252,,,,,,0
3809,3809,N Beach & Beach Mill,Southbound - Far Side,32.769636,-97.287596,,,,,,0
3816,3816,Beach & Marsalis,Northbound - Near Side,32.772636,-97.287326,,,,,,0
3818,3818,28th & Ellis,Westbound - Near Side,32.795337,-97.349935,,,,,,0
3819,3819,Bridgewood & Bridge,Northbound - Far Side,32.766367,-97.218237,,,,,,0
3820,3820,Handley & Beaty,Southbound - Near Side,32.739772,-97.216365,,,,,,0
3821,3821,Handley & Craig,Southbound - Near Side,32.737751,-97.216729,,,,,,0
3822,3822,Berry & Townsend,Eastbound - Near Side,32.705898,-97.349742,,,,,,0
3823,3823,Berry & Townsend,Eastbound - Far Side,32.705885,-97.348828,,,,,,0
3824,3824,Berry & Grove,Eastbound - Near Side,32.705789,-97.322478,,,,,,0
3825,3825,Berry & Lauretta,Westbound - Near Side,32.708719,-97.240917,,,,,,0
3827,3827,Berry & James - Stanley,Westbound - Mid Block,32.706126,-97.345419,,,,,,0
3828,3828,Berry & Townsend,Westbound - Near Side,32.706147,-97.348913,,,,,,0
3830,3830,Berry & Forest Park - McCart,Westbound - Far Side,32.706127,-97.352932,,,,,,0
3831,3831,Berry & Greene,Westbound - Near Side,32.706228,-97.357792,,,,,,0
3832,3832,South Fwy & Everman,Northbound - Far Side,32.629095,-97.321072,,,,,,0
3833,3833,South Fwy & Sycamore School,Northbound - Far Side,32.636652,-97.320998,,,,,,0
3834,3834,South Fwy & Highland,Southbound - Near Side,32.649633,-97.321881,,,,,,0
3839,3839,Lackland & Hemsell,Southbound - Near Side,32.725601,-97.4348,,,,,,0
3840,3840,Camp Bowie & Carleton,Westbound - Near Side,32.741577,-97.384982,,,,,,0
3841,3841,Lancaster & Lamar,Westbound - Near Side,32.746864,-97.332411,,,,,,0
3843,3843,University & Rosedale,Southbound - Far Side,32.730307,-97.36154,,,,,,0
3850,3850,Oakland Hills & Raton,Northbound - Near Side,32.765118,-97.228057,,,,,,0
3851,3851,Oakland Hills & Oakland Hills,Northbound - Far Side,32.763436,-97.225097,,,,,,0
3852,3852,Oakland Hills & Oakland Hills,Southbound - Far Side,32.763139,-97.224802,,,,,,0
3853,3853,Oakland Hills & Goldenwood,Southbound - Near Side,32.765171,-97.228346,,,,,,0
3854,3854,Bridge & Oakland Hills,Westbound - Near Side,32.760776,-97.222941,,,,,,0
3855,3855,Oakland Hills & Farnswood,Northbound - Far Side,32.762155,-97.224022,,,,,,0
3856,3856,Oakland Hills & Oakway,Southbound - Near Side,32.762015,-97.224173,,,,,,0
3857,3857,Rosedale & Plaza,Eastbound - Far Side,32.72944,-97.228589,,,,,,0
3862,3862,Amon Carter & Sovereign,Northbound - Near Side,32.828784,-97.0489,,,,,,0
3871,3871,Oakland & Meadowbrook - Kenwood,Northbound - Mid Block,32.744922,-97.261762,,,,,,0
3872,3872,8th & Robert,Southbound - Far Side,32.713952,-97.343906,,,,,,0
3875,3875,Mansfield HWY & Glen Eden,Southbound - Far Side,32.690375,-97.295961,,,,,,0
3881,3881,Camp Bowie & Bigham,Westbound - Far Side,32.7237,-97.427832,,,,,,0
3883,3883,Hemphill & Broadway,Southbound - Far Side,32.74056,-97.331828,,,,,,0
3887,3887,9th & Throckmorton,Eastbound - Near Side,32.75084,-97.330171,,,,,,0
3893,3893,Stalcup & Cox,Southbound - Far Side,32.710068,-97.23801,,,,,,0
3894,3894,Seminary & 8th,Westbound - Near Side,32.684806,-97.343676,,,,,,0
3896,3896,N Beach & Western Center,Northbound - Far Side,32.862798,-97.2902,,,,,,0
3903,3903,Oakmont & Harris,Eastbound - Far Side,32.661797,-97.42004,,,,,,0
3907,3907,Randol Mill & Mill Valley Cir,Northbound - Far Side,32.75858,-97.156638,,,,,,0
3908,3908,John T White & Sandy,Eastbound - Near Side,32.765655,-97.197587,,,,,,0
3909,3909,John T White & Sandy,Westbound - Far Side,32.765913,-97.196511,,,,,,0
3912,3912,Riverside & 4th,Northbound - Near Side,32.762847,-97.301634,,,,,,0
3914,3914,Brentwood Stair & Hollowbrook - Wilson,Eastbound - Mid Block,32.758915,-97.244811,,,,,,0
3915,3915,Brentwood Stair & Holt,Eastbound - Far Side,32.758313,-97.249854,,,,,,0
3916,3916,Brentwood Stair & Reflection,Eastbound - Near Side,32.75812,-97.255588,,,,,,0
3917,3917,Brentwood Stair & Oakland,Eastbound - Far Side,32.75735,-97.261235,,,,,,0
3920,3920,Townsend & Fuller,Northbound - Near Side,32.676794,-97.348718,,,,,,0
3922,3922,Lamar & 6th - 7th,Southbound - Mid Block,32.751448,-97.333242,,,,,,0
3924,3924,Village Creek & Martin,Northbound - Mid Block,32.690604,-97.251189,,,,,,0
3925,3925,Village Creek & Wilbarger,Northbound - Far Side,32.698484,-97.248302,,,,,,0
3926,3926,Grate Wolf Lodge,,32.94248,-97.060045,,,,,,0
3932,3932,Walmart At Berry St,,32.712334,-97.283098,,,,,,0
3933,3933,Calhoun & 15th,Southbound - Near Side,32.748197,-97.324932,,,,,,0
3934,3934,Camp Bowie & Hilldale - Bernie Anderson,Eastbound - Mid Block,32.726233,-97.421126,,,,,,0
3935,3935,Lackland & Camp Bowie,Northbound - Far Side,32.722177,-97.434275,,,,,,0
3937,3937,Brentwood Stair & Beauvior,Westbound - Far Side,32.753041,-97.173532,,,,,,0
3938,3938,Trinity & Skyview,Westbound - Far Side,32.822747,-97.065193,,,,,,0
3939,3939,Berry & Wesleyan,Southbound - Near Side,32.713425,-97.287535,,,,,,0
3943,3943,Sierra Vista Transfer Center Bay - 3,,32.705401,-97.305452,,,,9,,0
3944,3944,Commerce & 3rd,Northbound - Near Side,32.755426,-97.330606,,,,,,0
3951,3951,SW Loop 820 & Inverness,Eastbound - Far Side,32.676446,-97.384655,,,,,,0
3952,3952,SW Loop 820 & Inverness,Westbound - Near Side,32.677061,-97.383949,,,,,,0
3953,3953,Granbury & SW Loop 820,Northbound - Far Side,32.676062,-97.379543,,,,,,0
3954,3954,Granbury & SW Loop 820,Southbound - Near Side,32.675949,-97.379933,,,,,,0
3955,3955,Granbury & Bilglade,Northbound - Far Side,32.678337,-97.376828,,,,,,0
3956,3956,Granbury & Billglade,Southbound - Far Side,32.678055,-97.377421,,,,,,0
3957,3957,Wabash & Trail Lake,Northbound - Far Side,32.682361,-97.371972,,,,,,0
3958,3958,Granbury & Trail Lake,Southbound - Far Side,32.680955,-97.373706,,,,,,0
3959,3959,Lake Worth & Old Mill Creek,Southbound - Near Side,32.805724,-97.414537,,,,,,0
3963,3963,C A Roberson & Dub Shaw,Northbound - Near Side,32.665147,-97.286652,,,,,,0
3965,3965,SE Loop 820 & Campus,Eastbound - Near Side,32.668251,-97.300265,,,,,,0
3966,3966,Ephriham & Jacksboro,Eastbound - Far Side,32.786806,-97.381763,,,,,,0
3977,3977,Martin & Village,Westbound - Near Side,32.689093,-97.250372,,,,,,0
3978,3978,N Beach & Fossil,Northbound - Far Side,32.804754,-97.290485,,,,,,0
3979,3979,28th & Hutchinson,Westbound - Near Side,32.795288,-97.330112,,,,,,0
3980,3980,University & Sondra,Southbound - Far Side,32.7562,-97.361255,,,,,,0
3981,3981,North Park And Ride Bay - 1,,32.922026,-97.318661,,,,10,,0
3982,3982,S Normandale & Image Circle,Eastbound - Near Side,32.726368,-97.475413,,,,,,0
3983,3983,W Normandale & Shalako,Southbound - Near Side,32.73301,-97.479122,,,,,,0
3984,3984,W Normandale & Chaminta,Southbound - Far Side,32.729397,-97.47942,,,,,,0
3986,3986,S Normandale & Softwind,Eastbound - Far Side,32.727876,-97.473705,,,,,,0
3987,3987,Normandale & Encino Dr,Eastbound - Far Side,32.728453,-97.472086,,,,,,0
3988,3988,S Normandale & Portales,Eastbound - Far Side,32.728529,-97.469039,,,,,,0
3989,3989,N Normandale & Cortier,Westbound - Near Side,32.730278,-97.46775,,,,,,0
3990,3990,N Normandale & Crosstie,Westbound - Near Side,32.731496,-97.469501,,,,,,0
3991,3991,N Normandale & La Palma,Westbound - Near Side,32.733534,-97.472225,,,,,,0
3992,3992,N Normandale & Randall,Westbound - Near Side,32.734998,-97.473545,,,,,,0
3993,3993,N Normandale & Cliffridge,Westbound - Near Side,32.734187,-97.477657,,,,,,0
3994,3994,N Normandale & Dale,Westbound - Far Side,32.734945,-97.476545,,,,,,0
3996,3996,6th & Main,Westbound - Near Side,32.753395,-97.330291,,,,,,0
3998,3998,Hemphill & Oleander,Northbound - Near Side,32.73164,-97.331508,,,,,,0
3999,3999,Lancaster & Collard,Eastbound - Far Side,32.739744,-97.277635,,,,,,0
4000,4000,Calmont & Glenrock,Westbound - Near Side,32.736023,-97.460178,,,,,,0
4001,4001,Jacksboro HWY & Ephriham,Southbound - Far Side,32.784249,-97.381778,,,,,,0
4006,4006,Bridgewood & Bridge,Northbound - Near Side,32.763062,-97.217426,,,,,,0
4007,4007,5th & Commerce,Westbound - Near Side,32.766305,-97.337464,,,,,,0
4008,4008,N Beach & Stanley Keller,Northbound - Near Side,32.813966,-97.290499,,,,,,0
4009,4009,N Beach & Stanley Keller,Southbound - Far Side,32.814407,-97.290808,,,,,,0
4010,4010,N Beach & Broadway,Northbound - Near Side,32.809542,-97.290503,,,,,,0
4011,4011,N Beach & Broadway,Southbound - Far Side,32.808912,-97.290688,,,,,,0
4012,4012,Hemphill & Flint,Southbound - Near Side,32.686997,-97.33184,,,,,,0
4013,4013,Hemphill & Feliks Gwozdz,Southbound - Far Side,32.728003,-97.331652,,,,,,0
4015,4015,Camp Bowie & Prevost,Eastbound - Far Side,32.735131,-97.399895,,,,,,0
4016,4016,Campus & Dub Shaw,Southbound - Far Side,32.669065,-97.293361,,,,,,0
4017,4017,Pennsylvania & Henderson,Westbound - Far Side,32.738553,-97.33872,,,,,,0
4020,4020,White Settlement & Adrian,Eastbound - Far Side,32.759045,-97.359399,,,,,,0
4021,4021,White Settlement & Wimberly,Westbound - Near Side,32.759207,-97.358694,,,,,,0
4022,4022,White Settlement & Foch,Eastbound - Far Side,32.759017,-97.356807,,,,,,0
4023,4023,White Settlement & Foch,Westbound - Near Side,32.759181,-97.355135,,,,,,0
4025,4025,Brentwood Stair & Wilson,Eastbound - Near Side,32.75995,-97.240712,,,,,,0
4026,4026,Jacksboro HWY & Belle - Ephriham,Westbound - Mid Block,32.784127,-97.380592,,,,,,0
4027,4027,Jacksboro HWY & Ephriham - Belle,Eastbound - Mid Block,32.783594,-97.379604,,,,,,0
4028,4028,N Beach & Harper,Southbound - Near Side,32.776646,-97.289209,,,,,,0
4029,4029,Hulen & Pershing,Southbound - Far Side,32.735399,-97.387758,,,,,,0
4030,4030,Seminary & Fair Park,Westbound - Far Side,32.684485,-97.314449,,,,,,0
4031,4031,Berry & Mississippi,Westbound - Far Side,32.706007,-97.313594,,,,,,0
4032,4032,Cleburne & Church Park,Northbound - Far Side,32.6379,-97.377601,,,,,,0
4033,4033,Crowley & San Rafael,Southbound - Near Side,32.632677,-97.348711,,,,,,0
4034,4034,Crowley & San Rafael,Northbound - Far Side,32.632531,-97.348425,,,,,,0
4037,4037,W Normandale & Bridge Hill,Southbound - Far Side,32.727185,-97.478255,,,,,,0
4038,4038,Alta Mere & Slocum,Southbound - Far Side,32.727927,-97.441039,,,,,,0
4040,4040,Martin & Carey,Westbound - Far Side,32.689043,-97.243549,,,,,,0
4041,4041,Hemphill & Thelin,Northbound - Far Side,32.67134,-97.331712,,,,,,0
4046,4046,Henderson & White Settlement,Northbound - Far Side,32.759217,-97.343495,,,,,,0
4047,4047,Henderson & White Settlement,Southbound - Far Side,32.758666,-97.343226,,,,,,0
4048,4048,Houston & 8th - 9th,Southbound - Mid Block,32.751342,-97.330215,,,,,,0
4050,4050,Sylvania & Ivey,Southbound - Far Side,32.793539,-97.308632,,,,,,0
4051,4051,John T White & Eastchase,Eastbound - Near Side,32.765555,-97.167846,,,,,,0
4052,4052,FWCS - Bay - A,,32.752179,-97.325814,,,,1,,0
4054,4054,FWCS - Bay - C,,32.751863,-97.325599,,,,1,,0
4055,4055,FWCS - Bay - D,,32.751547,-97.325407,,,,1,,0
4056,4056,FWCS - Bay - E,,32.751398,-97.325298,,,,1,,0
4057,4057,FWCS - Bay - F,,32.752109,-97.325961,,,,1,,0
4058,4058,FWCS - Bay - G,,32.751966,-97.325791,,,,1,,0
4059,4059,FWCS - Bay - I,,32.75155,-97.325619,,,,1,,0
4060,4060,FWCS - Bay - J,,32.751407,-97.32549,,,,1,,0
4061,4061,FWCS - Bay - K,,32.751262,-97.325337,,,,1,,0
4065,4065,FWCS - S2,,32.751857,-97.326204,,,,1,,0
4066,4066,FWCS - S3,,32.751725,-97.326162,,,,1,,0
4071,4071,Sierra Vista Transfer Center Bay - 1,,32.705509,-97.305926,,,,9,,0
4073,4073,Sierra Vista Transfer Center Bay - 2,,32.705403,-97.305665,,,,9,,0
4074,4074,Eastchase & John T White,Northbound - Near Side,32.764732,-97.167465,,,,,,0
4088,4088,North Park And Ride Bay - 2,,32.921889,-97.318608,,,,10,,0
4091,4091,Erie & Hart,Southbound - Far Side,32.731947,-97.220669,,,,,,0
4101,4101,Westcreek & Loma Vista,Southbound - Near Side,32.646456,-97.363865,,,,,,0
4143,4143,Commerce & 3rd,Southbound - Near Side,32.755546,-97.330925,,,,,,0
4147,4147,Crowley & Pantego,Northbound - Far Side,32.644671,-97.348345,,,,,,0
4149,4149,N Beach & Silver Sage,Northbound - Far Side,32.856437,-97.28985,,,,,,0
4151,4151,North Side Station Bay - A,,32.795563,-97.337949,,,,12,,0
4152,4152,Mercantile Center Station Bay - 1,,32.820306,-97.293768,,,,11,,0
4153,4153,Iron Horse Station,,32.84483,-97.249426,,,,,,0
4154,4154,Smithfield Station,,32.865039,-97.211384,,,,,,0
4155,4155,Grapevine Main Street  Station,,32.933686,-97.077306,,,,,,0
4156,4156,DFW Airport North Station,,32.933399,-97.054133,,,,,,0
4158,4158,DFW Airport Terminal B Station,,32.906253,-97.041287,,,,15,,0
4159,4159,Mercantile Center Station Bay - 2,,32.820054,-97.293678,,,,11,,0
4161,4161,North Side Station Bay - B,,32.795831,-97.337947,,,,12,,0
4162,4162,North Side Station Bay - C,,32.795898,-97.337747,,,,12,,0
4163,4163,N Beach & Spoonwood,Southbound - Far Side,32.856839,-97.290209,,,,,,0
4166,4166,North Side Station,,32.795414,-97.338023,,,,12,,0
4167,4167,Mercantile Center Station,,32.819365,-97.293582,,,,11,,0
4169,4169,Grapevine Convention Visitors Bureau,,32.934459,-97.078466,,,,,,0
4170,4170,Torian Cabin,,32.939056,-97.078303,,,,,,0
4172,4172,Gaylord Texan,,32.951769,-97.062439,,,,,,0
4173,4173,Grapevine Mills,,32.965685,-97.040765,,,,,,0
4174,4174,Embassy Suites,,32.958112,-97.044599,,,,,,0
4175,4175,Hyatt Regency DFW,,32.897509,-97.038766,,,,,,0
4179,4179,Grapevine Town Center One,,32.931717,-97.088522,,,,,,0
4193,4193,Sylvania & Goldenrod,Southbound - Far Side,32.787364,-97.308657,,,,,,0
4194,4194,Texrail & GVVR Depot,,32.933912,-97.078252,,,,,,0
4200,4200,College & Pennsylvania,Southbound - Near Side,32.738831,-97.334894,,,,,,0
4201,4201,College & Petersmith,Northbound - Near Side,32.739728,-97.334685,,,,,,0
4202,4202,Cooks & Windsong,Southbound - Far Side,32.755435,-97.183377,,,,,,0
4203,4203,Brentwood Stair & T Square,Eastbound - Far Side,32.753516,-97.175636,,,,,,0
4204,4204,Brentwood Stair & Beauvior,Eastbound - Near Side,32.752947,-97.173642,,,,,,0
4205,4205,Eastchase & Brentwood Stair,Northbound - Far Side,32.75285,-97.171068,,,,,,0
4206,4206,Eastchase & Ederville,Northbound - Far Side,32.754785,-97.169582,,,,,,0
4207,4207,Anderson & Eastchase,Westbound - Far Side,32.762545,-97.168181,,,,,,0
4208,4208,John T White N & John T White,Northbound - Near Side,32.763909,-97.172689,,,,,,0
4209,4209,Amador & Calera,Eastbound - Far Side,32.917965,-97.30817,,,,,,0
4210,4210,Calmont & S Cherry,Westbound - Far Side,32.734058,-97.45119,,,,,,0
4211,4211,N Beach & Fossil Vista,Southbound - Near Side,32.845056,-97.290673,,,,,,0
4212,4212,N Beach & Fossil Vista,Northbound - Far Side,32.844292,-97.290382,,,,,,0
4213,4213,N Beach & Fossil Creek,Southbound - Near Side,32.850984,-97.290228,,,,,,0
4214,4214,N Beach & Western Center,Southbound - Near Side,32.862529,-97.290471,,,,,,0
4215,4215,N Tarrant & Cumberland Gap,Westbound - Near Side,32.895939,-97.303197,,,,,,0
4216,4216,N Tarrant & Cumberland Gap,Eastbound - Mid Block,32.895765,-97.304472,,,,,,0
4217,4217,N Riverside & Shiver,Northbound - Near Side,32.902868,-97.3069,,,,,,0
4218,4218,N Riverside & Shiver,Southbound - Far Side,32.902641,-97.307086,,,,,,0
4219,4219,NW Center &  Quebec,Northbound - Far Side,32.806324,-97.429625,,,,,,0
4226,4226,7th & Stayton,Eastbound - Far Side,32.750925,-97.350212,,,,,,0
4227,4227,Ephriham & Jacksboro,Eastbound - Far Side,32.785944,-97.382867,,,,,,0
4231,4231,American & Post Oak,Northbound - Far Side,32.826137,-97.070512,,,,,,0
4240,4240,Berry & Binkley,Westbound - Near Side,32.713371,-97.281549,,,,,,0
4242,4242,Horne & Helmick,Southbound - Far Side,32.71623,-97.408194,,,,,,0
4245,4245,Ohio Garden & Garden - Quail,Westbound - Mid Block,32.781296,-97.379441,,,,,,0
4246,4246,Ohio Garden & Garden,Westbound - Far Side,32.781318,-97.377528,,,,,,0
4250,4250,South Hills & Carolyn,Eastbound - Far Side,32.696318,-97.36784,,,,,,0
4251,4251,South Hills & Winston,Eastbound - Near Side,32.696329,-97.366494,,,,,,0
4252,4252,Handley & Oak Forest,Southbound - Near Side,32.743539,-97.216403,,,,,,0
4253,4253,Handley & Oak Forest,Northbound - Far Side,32.74352,-97.216247,,,,,,0
4261,4261,Race & Sylvania,Westbound - Near Side,32.773225,-97.308144,,,,,,0
4262,4262,FAA & American,Eastbound - Far Side,32.83201,-97.069059,,,,,,0
4263,4263,FAA & HWY 360,Eastbound - Far Side,32.832309,-97.063021,,,,,,0
4266,4266,Willbarger & Hilldale,Eastbound - Far Side,32.698864,-97.245692,,,,,,0
4267,4267,Carey & Martin Luther King,Southbound - Near Side,32.694073,-97.243412,,,,,,0
4268,4268,American & Transformational,Northbound - Far Side,32.82977,-97.069401,,,,,,0
4269,4269,Statler & Woodforest,Eastbound - Far Side,32.819039,-97.053967,,,,,,0
4273,4273,Bridgewood & Bridge,Southbound - Near Side,32.766387,-97.218448,,,,,,0
4274,4274,Bridge & Bridgewood,Eastbound - Far Side,32.764164,-97.218521,,,,,,0
4277,4277,Trail Lake & Granbury,Northbound - Near Side,32.682974,-97.373695,,,,,,0
4281,4281,North Fwy & Heritage Trace,Northbound - Far Side,32.916559,-97.316483,,,,,,0
4282,4282,Laredo & West Fwy,Southbound - Far Side,32.737161,-97.46346,,,,,,0
4283,4283,Calmont & Green Oaks,Westbound - Far Side,32.734183,-97.435679,,,,,,0
4284,4284,Stalcup & Fitzhugh,Northbound - Far Side,32.718346,-97.237835,,,,,,0
4290,4290,South Hills & Carolyn,Westbound - Near Side,32.696461,-97.367889,,,,,,0
4291,4291,Evans & Murphy,Northbound - Near Side,32.728673,-97.318263,,,,,,0
4292,4292,Evans & Morphy,Southbound - Far Side,32.728247,-97.318465,,,,,,0
4293,4293,Magnolia & Jennings,Westbound - Near Side,32.730712,-97.32933,,,,,,0
4294,4294,Magnolia & St Lewis,Eastbound - Near Side,32.730575,-97.328215,,,,,,0
4296,4296,Westcreek & Westvista,Northbound - Far Side,32.645424,-97.365366,,,,,,0
4297,4297,Westcreek & Altamesa,Northbound - Near Side,32.648018,-97.360774,,,,,,0
4298,4298,McCart & Clovermeadow,Southbound - Far Side,32.631869,-97.370006,,,,,,0
4299,4299,Columbus & McCart,Westbound - Far Side,32.628019,-97.371136,,,,,,0
4300,4300,Columbus &  Tree Leaf,Westbound - Near Side,32.628079,-97.380455,,,,,,0
4301,4301,Cleburne & Yellow Leaf,Northbound - Near Side,32.630272,-97.382851,,,,,,0
4302,4302,Cleburne & Sycamore School,Northbound - Near Side,32.634115,-97.380194,,,,,,0
4303,4303,Belknap & Grace,Eastbound - Near Side,32.76996,-97.308077,,,,,,0
4304,4304,Belknap & Grace,Westbound - Near Side,32.770345,-97.307695,,,,,,0
4305,4305,Belknap & Retta,Eastbound - Near Side,32.771544,-97.304845,,,,,,0
4307,4307,Belknap & Riverside,Eastbound - Near Side,32.772673,-97.302434,,,,,,0
4308,4308,Beach & Wheeler,Northbound - Far Side,32.779893,-97.290509,,,,,,0
4309,4309,Beach & Belknap,Northbound - Far Side,32.783246,-97.290538,,,,,,0
4310,4310,Beach & Marigold,Southbound - Near Side,32.783185,-97.290718,,,,,,0
4311,4311,Beach & Springdale,Northbound - Near Side,32.787818,-97.290488,,,,,,0
4312,4312,Beach & Springdale,Southbound - Near Side,32.788451,-97.290703,,,,,,0
4313,4313,Beach & 28th,Southbound - Far Side,32.793733,-97.290689,,,,,,0
4314,4314,Oakland & Meadowbrook,Southbound - Far Side,32.743688,-97.262027,,,,,,0
4315,4315,South Fwy & Felix St,Southbound - Near Side,32.677528,-97.32084,,,,,,0
4316,4316,South Fwy & Seminary,Northbound - Near Side,32.682387,-97.320039,,,,,,0
4317,4317,Horne & Bonnell,Northbound - Far Side,32.724351,-97.407928,,,,,,0
4318,4318,McCart & Columbus,Southbound - Far Side,32.627374,-97.370069,,,,,,0
4319,4319,McCart & Blue Springs,Southbound - Near Side,32.622827,-97.370007,,,,,,0
4320,4320,Hulen & Barwick,Northbound - Near Side,32.677399,-97.395326,,,,,,0
4321,4321,Risinger Rd & Cove Meadows,Westbound - Near Side,32.615611,-97.374835,,,,,,0
4322,4322,Hulen & Risinger,Northbound - Far Side,32.618446,-97.388314,,,,,,0
4323,4323,Hulen & Langside,Northbound - Near Side,32.623079,-97.388278,,,,,,0
4324,4324,Hulen & Columbus Trail,Northbound - Near Side,32.627468,-97.387456,,,,,,0
4325,4325,Hulen & Sycamore School,Northbound - Near Side,32.633466,-97.38969,,,,,,0
4326,4326,Bryant Irvin & Wellesley,Southbound - Near Side,32.725846,-97.413541,,,,,,0
4327,4327,Isbell & Poinsetta,Northbound - Far Side,32.768757,-97.38611,,,,,,0
4328,4328,Isbell & Poinsetta,Southbound - Near Side,32.768729,-97.386261,,,,,,0
4329,4329,Isbell & Inez,Northbound - Near Side,32.773448,-97.38525,,,,,,0
4330,4330,Isbell & Inez,Southbound - Near Side,32.77376,-97.385204,,,,,,0
